loc_id;patinete_id;dt_registro;bairro;latitude;longitude;bateria_pct;em_uso
LOC-001011;PAT-0075;2024-10-10 01:00:00;Itaum;-26.333413430699405;-48.82605460240747;52;True
LOC-001012;PAT-0005;2024-10-17 20:00:00;Itaum;-26.332128674690928;-48.819103082636936;41;False
LOC-001013;PAT-0011;2024-09-23 08:00:00;Itaum;-26.336657632629937;-48.822768358028114;75;False
LOC-001014;PAT-0025;2024-08-11 20:00:00;Jardim Iririú;-26.275163578043646;-48.860920138981314;66;True
LOC-001015;PAT-0029;2024-12-21 01:00:00;Paranaguamirim;-26.34394468592523;-48.8126488526666;91;True
LOC-001016;PAT-0030;2024-02-12 20:00:00;Paranaguamirim;-26.346812050250712;-48.81509398814174;24;False
LOC-001017;PAT-0035;2024-09-16 01:00:00;Centro;-26.310739604661844;-48.84427553892639;6;True
LOC-001018;PAT-0035;2024-05-20 00:00:00;Saguaçu;-26.279993145513696;-48.84729279996618;18;False
LOC-001019;PAT-0028;2024-04-14 06:00:00;Bucarein;-26.30537802084773;-48.83816325804902;23;False
LOC-001020;PAT-0061;2024-06-02 17:00:00;Jardim Iririú;-26.265456915297044;-48.85670501411661;38;True
LOC-001021;PAT-0054;2024-01-03 02:00:00;Itaum;-26.33363907601895;-48.81945296173106;90;False
LOC-001022;PAT-0062;2024-06-19 07:00:00;América;-26.28505526910867;-48.84813755166624;12;True
LOC-001023;PAT-0027;2024-08-12 23:00:00;Itaum;-26.330240123446757;-48.81402304636364;22;False
LOC-001024;PAT-0036;2024-05-03 11:00:00;Iririú;-26.278110776650752;-48.85608365939539;52;False
LOC-001025;PAT-0069;2024-09-26 12:00:00;Anita Garibaldi;-26.31171777702897;-48.83639579083602;42;True
LOC-001026;PAT-0013;2024-07-23 23:00:00;Anita Garibaldi;-26.313888671695278;-48.83077207006636;48;False
LOC-001027;PAT-0037;2024-09-05 03:00:00;Paranaguamirim;-26.33897118296528;-48.81367913860733;46;True
LOC-001028;PAT-0006;2024-06-26 10:00:00;Saguaçu;-26.29116747410678;-48.85486389151644;8;True
LOC-001029;PAT-0073;2024-05-13 08:00:00;Paranaguamirim;-26.332048151955;-48.80872620774894;89;True
LOC-001030;PAT-0070;2024-08-01 00:00:00;Saguaçu;-26.286191105956853;-48.855507470364195;12;False
LOC-001031;PAT-0034;2024-06-25 07:00:00;Centro;-26.306828309764683;-48.84222565830065;48;True
LOC-001032;PAT-0012;2024-10-26 04:00:00;Jardim Iririú;-26.26463664242694;-48.85585929371673;42;False
LOC-001033;PAT-0008;2024-07-20 01:00:00;Glória;-26.322177609496077;-48.822750222635484;80;False
LOC-001034;PAT-0010;2024-11-10 13:00:00;Saguaçu;-26.27966761111954;-48.85513384946556;9;False
LOC-001035;PAT-0056;2024-09-05 08:00:00;Saguaçu;-26.285731668410232;-48.846450290227445;69;False
LOC-001036;PAT-0064;2024-07-25 20:00:00;Bucarein;-26.294487065387752;-48.84315455086997;100;False
LOC-001037;PAT-0077;2024-12-24 04:00:00;Iririú;-26.28128074853693;-48.857709872722246;97;True
LOC-001038;PAT-0028;2024-09-10 04:00:00;Saguaçu;-26.279462093031118;-48.854554903035215;9;False
LOC-001039;PAT-0005;2024-01-25 20:00:00;Paranaguamirim;-26.33622851221155;-48.81399753408526;90;True
LOC-001040;PAT-0010;2024-06-19 23:00:00;América;-26.29561253154461;-48.851335348389206;77;False
LOC-001041;PAT-0033;2024-04-15 12:00:00;Anita Garibaldi;-26.31767542384407;-48.84132712866958;80;False
LOC-001042;PAT-0070;2024-12-22 09:00:00;Iririú;-26.277939322420387;-48.85320016788644;75;False
LOC-001043;PAT-0012;2024-11-15 18:00:00;Iririú;-26.26738287062349;-48.85119275007595;31;True
LOC-001044;PAT-0014;2024-02-02 03:00:00;Saguaçu;-26.288890694806927;-48.84372354718314;77;False
LOC-001045;PAT-0052;2024-11-02 22:00:00;Jardim Iririú;-26.268701964656856;-48.8535140289878;68;False
LOC-001046;PAT-0002;2024-03-19 22:00:00;Jardim Iririú;-26.275519676388523;-48.86144846812978;56;True
LOC-001047;PAT-0037;2024-09-28 11:00:00;Jardim Iririú;-26.26964435952694;-48.85275083570205;85;False
LOC-001048;PAT-0075;2024-07-28 14:00:00;Anita Garibaldi;-26.31085887975307;-48.82915312951868;63;False
LOC-001049;PAT-0076;2024-11-16 21:00:00;Itaum;-26.322750006199872;-48.82325597486362;35;False
LOC-001050;PAT-0011;2024-03-19 16:00:00;Iririú;-26.274732223280957;-48.860451471402406;71;True
LOC-001051;PAT-0004;2024-07-05 23:00:00;Saguaçu;-26.279894282781157;-48.84903376966195;70;False
LOC-001052;PAT-0007;2024-01-22 05:00:00;Jardim Iririú;-26.2672459577189;-48.861569620672704;66;False
LOC-001053;PAT-0040;2024-02-13 11:00:00;Itaum;-26.33734743978503;-48.8187884911147;22;True
LOC-001054;PAT-0021;2024-06-13 23:00:00;Glória;-26.322959867596964;-48.82866582028275;44;True
LOC-001055;PAT-0005;2024-11-28 21:00:00;Centro;-26.303191207874704;-48.84220020824992;53;True
LOC-001056;PAT-0020;2024-04-21 17:00:00;Paranaguamirim;-26.3327904965451;-48.814841760828706;17;False
LOC-001057;PAT-0068;2024-05-05 00:00:00;Bucarein;-26.29225391424398;-48.848322837744945;55;False
LOC-001058;PAT-0072;2024-12-10 15:00:00;Paranaguamirim;-26.344346310173137;-48.809267338631145;32;True
LOC-001059;PAT-0054;2024-08-20 10:00:00;Iririú;-26.27947824271969;-48.858043766669034;6;False
LOC-001060;PAT-0054;2024-06-12 17:00:00;Paranaguamirim;-26.344781232526177;-48.80745924063509;30;True
LOC-001061;PAT-0016;2024-03-12 02:00:00;Centro;-26.297640017659162;-48.85231423826113;41;False
LOC-001062;PAT-0052;2024-03-22 12:00:00;Iririú;-26.26935734155037;-48.84766798124428;36;False
LOC-001063;PAT-0070;2024-04-03 13:00:00;Centro;-26.300001865083953;-48.85274381108988;72;False
LOC-001064;PAT-0005;2024-05-13 06:00:00;América;-26.292716238172414;-48.85530342179285;33;False
LOC-001065;PAT-0010;2024-11-06 11:00:00;Glória;-26.31992990873122;-48.837254720926616;90;False
LOC-001066;PAT-0080;2024-07-22 15:00:00;América;-26.29157069208328;-48.847718189653776;12;True
LOC-001067;PAT-0078;2024-11-24 16:00:00;Jardim Iririú;-26.27194563027905;-48.85439522021485;8;False
LOC-001068;PAT-0006;2024-05-16 09:00:00;América;-26.29091955126162;-48.85205486269094;8;True
LOC-001069;PAT-0032;2024-07-21 00:00:00;Itaum;-26.337512055234352;-48.81314364679932;79;True
LOC-001070;PAT-0038;2024-08-16 17:00:00;Iririú;-26.28089103402404;-48.85355521485191;15;False
LOC-001071;PAT-0019;2024-11-08 00:00:00;Jardim Iririú;-26.261814566461297;-48.85791988583286;42;False
LOC-001072;PAT-0016;2024-09-03 10:00:00;Paranaguamirim;-26.3359731237275;-48.809473292772786;33;True
LOC-001073;PAT-0026;2024-02-12 21:00:00;Saguaçu;-26.286234105455055;-48.85125119671917;45;False
LOC-001074;PAT-0034;2024-10-15 22:00:00;Bucarein;-26.297725594203456;-48.84433174845876;25;True
LOC-001075;PAT-0065;2024-10-18 03:00:00;Saguaçu;-26.28708001782464;-48.84150476929288;83;False
LOC-001076;PAT-0043;2024-11-06 16:00:00;América;-26.28714752212543;-48.84458458406338;44;True
LOC-001077;PAT-0039;2024-02-03 14:00:00;Anita Garibaldi;-26.307453005132288;-48.82737627558079;84;True
LOC-001078;PAT-0071;2024-09-04 11:00:00;Saguaçu;-26.28078743695675;-48.84157058693693;33;True
LOC-001079;PAT-0034;2024-07-08 02:00:00;Iririú;-26.271438212402646;-48.86096204742346;7;True
LOC-001080;PAT-0020;2024-03-19 18:00:00;Itaum;-26.334727930580915;-48.814820411421806;67;True
LOC-001081;PAT-0008;2024-12-12 22:00:00;Iririú;-26.27759248033215;-48.85644258435024;93;False
LOC-001082;PAT-0027;2024-05-21 09:00:00;América;-26.29148247304026;-48.84314717830486;96;True
LOC-001083;PAT-0041;2024-02-19 09:00:00;Paranaguamirim;-26.342707312137158;-48.81544350457074;40;False
LOC-001084;PAT-0026;2024-11-05 05:00:00;Paranaguamirim;-26.335920956797466;-48.81413862267996;18;False
LOC-001085;PAT-0010;2024-06-22 06:00:00;Jardim Iririú;-26.270730343612;-48.85952360135589;61;False
LOC-001086;PAT-0055;2024-12-10 03:00:00;América;-26.296788286611434;-48.853852207522266;77;False
LOC-001087;PAT-0008;2024-08-07 08:00:00;América;-26.29261535276723;-48.85779964657771;77;True
LOC-001088;PAT-0062;2024-11-13 17:00:00;Glória;-26.312321369075484;-48.82366958031357;87;True
LOC-001089;PAT-0073;2024-04-01 16:00:00;Paranaguamirim;-26.344385897393064;-48.810157186999575;57;True
LOC-001090;PAT-0013;2024-12-10 07:00:00;Itaum;-26.328205461456907;-48.825767571511044;45;True
LOC-001091;PAT-0063;2024-09-21 20:00:00;Centro;-26.305472431202567;-48.8417717076584;39;False
LOC-001092;PAT-0076;2024-06-21 21:00:00;Centro;-26.311263606917613;-48.84418645334319;57;False
LOC-001093;PAT-0013;2024-10-19 15:00:00;Iririú;-26.27519397430403;-48.85645369939331;54;True
LOC-001094;PAT-0027;2024-05-19 14:00:00;Centro;-26.30116537074163;-48.85013566161447;24;True
LOC-001095;PAT-0070;2024-08-15 13:00:00;Centro;-26.304188480386756;-48.840444339463964;70;True
LOC-001096;PAT-0049;2024-06-28 12:00:00;Saguaçu;-26.279046302980056;-48.844796987851296;84;False
LOC-001097;PAT-0008;2024-06-12 18:00:00;Anita Garibaldi;-26.31537700773348;-48.834236161448494;68;True
LOC-001098;PAT-0011;2024-01-19 15:00:00;Glória;-26.326620013259138;-48.828246903457625;93;False
LOC-001099;PAT-0042;2024-01-10 11:00:00;Glória;-26.31301495021347;-48.836542941086684;29;True
LOC-001100;PAT-0062;2024-06-15 09:00:00;Saguaçu;-26.28694885840755;-48.84841728382542;50;True
LOC-001101;PAT-0013;2024-11-09 08:00:00;Anita Garibaldi;-26.31077751117674;-48.83990079531543;17;True
LOC-001102;PAT-0012;2024-11-28 22:00:00;Paranaguamirim;-26.335327949981917;-48.81966586113586;71;True
LOC-001103;PAT-0064;2024-04-17 20:00:00;Jardim Iririú;-26.27081098137799;-48.85741913660341;82;False
LOC-001104;PAT-0015;2024-06-05 07:00:00;Paranaguamirim;-26.33654136738916;-48.80841990157065;53;False
LOC-001105;PAT-0027;2024-08-09 17:00:00;Jardim Iririú;-26.273833298402916;-48.861539894232344;25;True
LOC-001106;PAT-0018;2024-08-29 21:00:00;Iririú;-26.27833930004471;-48.859676011631805;23;False
LOC-001107;PAT-0013;2024-09-09 03:00:00;Jardim Iririú;-26.273684629821815;-48.85762004900421;48;False
LOC-001108;PAT-0075;2024-06-21 13:00:00;Centro;-26.299420311065578;-48.8402610072584;24;True
LOC-001109;PAT-0040;2024-10-15 05:00:00;Bucarein;-26.30243761223637;-48.83802689918204;62;True
LOC-001110;PAT-0003;2024-03-13 23:00:00;Centro;-26.300921543113517;-48.84029988431142;46;False
LOC-001111;PAT-0018;2024-01-02 18:00:00;Anita Garibaldi;-26.304907225644072;-48.83441512526383;85;False
LOC-001112;PAT-0039;2024-05-16 19:00:00;Saguaçu;-26.284555644654898;-48.843969980090094;56;False
LOC-001113;PAT-0060;2024-01-28 15:00:00;Bucarein;-26.297359532923828;-48.847758967050254;12;True
LOC-001114;PAT-0001;2024-07-26 22:00:00;Centro;-26.305023462910437;-48.84862760615419;5;False
LOC-001115;PAT-0021;2024-05-03 09:00:00;América;-26.293785757705702;-48.852767213368296;26;True
LOC-001116;PAT-0067;2024-02-27 11:00:00;América;-26.291389519505202;-48.850819268060064;21;True
LOC-001117;PAT-0072;2024-04-17 11:00:00;Anita Garibaldi;-26.310355079483735;-48.82813477823589;36;True
LOC-001118;PAT-0012;2024-10-30 14:00:00;Iririú;-26.267224134845268;-48.849011255036444;9;False
LOC-001119;PAT-0038;2024-08-26 03:00:00;Centro;-26.297395767050908;-48.85204759212338;21;False
LOC-001120;PAT-0012;2024-01-27 21:00:00;América;-26.28520555266731;-48.85623536556988;33;False
LOC-001121;PAT-0016;2024-01-25 03:00:00;Paranaguamirim;-26.33377391142872;-48.817277751206575;41;False
LOC-001122;PAT-0017;2024-03-04 10:00:00;Itaum;-26.330514413067327;-48.82334809814575;9;False
LOC-001123;PAT-0069;2024-11-25 08:00:00;Centro;-26.301880890765162;-48.8443636647495;52;False
LOC-001124;PAT-0059;2024-08-24 14:00:00;Jardim Iririú;-26.26167893243302;-48.85355558323577;53;False
LOC-001125;PAT-0039;2024-04-27 09:00:00;Glória;-26.321712787760138;-48.822603335333234;100;True
LOC-001126;PAT-0041;2024-11-10 08:00:00;Anita Garibaldi;-26.304611800346475;-48.83254235275944;64;False
LOC-001127;PAT-0018;2024-05-03 21:00:00;Saguaçu;-26.286347423006895;-48.84258945277758;62;True
LOC-001128;PAT-0063;2024-02-06 21:00:00;Centro;-26.302782677353708;-48.84579676479631;18;True
LOC-001129;PAT-0010;2024-05-14 22:00:00;Itaum;-26.32664312458764;-48.82466676885024;28;False
LOC-001130;PAT-0078;2024-10-01 15:00:00;Saguaçu;-26.277790527790785;-48.847604985406505;51;True
LOC-001131;PAT-0028;2024-03-09 05:00:00;Iririú;-26.279086139615163;-48.85411867837699;15;False
LOC-001132;PAT-0056;2024-06-29 11:00:00;Anita Garibaldi;-26.308061904348182;-48.83112067897258;89;False
LOC-001133;PAT-0061;2024-08-27 16:00:00;Anita Garibaldi;-26.311666950621696;-48.83948187216468;52;False
LOC-001134;PAT-0066;2024-06-21 12:00:00;Anita Garibaldi;-26.31570308575007;-48.83710703388661;71;True
LOC-001135;PAT-0048;2024-05-10 03:00:00;Bucarein;-26.293574290563257;-48.844175560492566;77;True
LOC-001136;PAT-0063;2024-04-24 10:00:00;Bucarein;-26.297164443517218;-48.83464896646814;99;False
LOC-001137;PAT-0049;2024-05-18 20:00:00;Itaum;-26.327424418869604;-48.82089688063477;10;False
LOC-001138;PAT-0038;2024-11-20 15:00:00;Saguaçu;-26.287833582902753;-48.84391849652323;38;True
LOC-001139;PAT-0055;2024-06-07 03:00:00;Bucarein;-26.298299616770755;-48.83798701789801;18;False
LOC-001140;PAT-0025;2024-07-20 17:00:00;América;-26.289122331984192;-48.854751293043144;71;True
LOC-001141;PAT-0078;2024-06-17 20:00:00;Paranaguamirim;-26.34152142697168;-48.81385008497005;85;False
LOC-001142;PAT-0010;2024-07-10 14:00:00;Centro;-26.30922603936244;-48.83989115370691;26;False
LOC-001143;PAT-0031;2024-04-19 19:00:00;Itaum;-26.322613752122955;-48.82039683648869;69;True
LOC-001144;PAT-0071;2024-12-06 10:00:00;Anita Garibaldi;-26.31181651935932;-48.82787811988252;6;False
LOC-001145;PAT-0011;2024-03-18 07:00:00;Centro;-26.300657274075398;-48.850768668330815;48;False
LOC-001146;PAT-0005;2024-03-15 17:00:00;Centro;-26.305823244903102;-48.85301345430762;13;True
LOC-001147;PAT-0064;2024-07-06 11:00:00;Jardim Iririú;-26.27031789177559;-48.85373673802968;57;True
LOC-001148;PAT-0039;2024-06-27 17:00:00;Bucarein;-26.299485371224524;-48.836437100832605;56;False
LOC-001149;PAT-0079;2024-01-10 21:00:00;Centro;-26.30585285369943;-48.83831856198506;60;False
LOC-001150;PAT-0015;2024-10-25 11:00:00;Anita Garibaldi;-26.31129311814493;-48.8321297041902;10;False
LOC-001151;PAT-0049;2024-09-05 23:00:00;Glória;-26.319304482080298;-48.82301299317332;95;False
LOC-001152;PAT-0016;2024-11-02 09:00:00;Anita Garibaldi;-26.312045538945874;-48.829768815598655;74;False
LOC-001153;PAT-0074;2024-09-06 11:00:00;Itaum;-26.33584342744132;-48.81448917867008;19;False
LOC-001154;PAT-0037;2024-09-13 03:00:00;Itaum;-26.33006279234399;-48.81889373487273;28;False
LOC-001155;PAT-0022;2024-11-30 13:00:00;Anita Garibaldi;-26.31729433759327;-48.836882166433334;32;False
LOC-001156;PAT-0032;2024-07-25 01:00:00;Glória;-26.32598182741927;-48.82304707083931;79;False
LOC-001157;PAT-0020;2024-03-20 16:00:00;Saguaçu;-26.278077668522542;-48.84908612519015;21;False
LOC-001158;PAT-0016;2024-05-14 20:00:00;Jardim Iririú;-26.266320799789636;-48.859378890124006;67;False
LOC-001159;PAT-0045;2024-11-23 03:00:00;Iririú;-26.272448159070006;-48.855862171085995;72;False
LOC-001160;PAT-0037;2024-04-09 13:00:00;Bucarein;-26.299571301274664;-48.840962906976635;75;False
LOC-001161;PAT-0007;2024-03-26 07:00:00;Jardim Iririú;-26.261456305729364;-48.860471918736124;42;True
LOC-001162;PAT-0010;2024-04-19 23:00:00;Glória;-26.317793112166726;-48.837232519062724;40;True
LOC-001163;PAT-0031;2024-12-01 20:00:00;Centro;-26.300093282087623;-48.84008722902388;67;False
LOC-001164;PAT-0011;2024-06-03 14:00:00;Iririú;-26.277103000495554;-48.85588969889734;86;True
LOC-001165;PAT-0043;2024-01-01 09:00:00;Jardim Iririú;-26.260639809906895;-48.858576901623884;83;True
LOC-001166;PAT-0028;2024-01-10 14:00:00;América;-26.285872619357466;-48.85677299515587;9;True
LOC-001167;PAT-0043;2024-02-22 08:00:00;Glória;-26.314336824591766;-48.83794579443228;79;True
LOC-001168;PAT-0007;2024-07-24 18:00:00;Glória;-26.325244891721187;-48.8340753585017;76;False
LOC-001169;PAT-0053;2024-08-15 20:00:00;Itaum;-26.333664588674058;-48.81672662348587;53;True
LOC-001170;PAT-0077;2024-02-19 08:00:00;Saguaçu;-26.288429974405062;-48.854412887518194;29;False
LOC-001171;PAT-0056;2024-09-09 21:00:00;Iririú;-26.278665452428047;-48.84845780095382;58;False
LOC-001172;PAT-0024;2024-10-29 15:00:00;Itaum;-26.32431346940633;-48.8245596388903;15;True
LOC-001173;PAT-0050;2024-12-21 07:00:00;Jardim Iririú;-26.275489843276663;-48.86472650217133;46;False
LOC-001174;PAT-0009;2024-05-28 03:00:00;Glória;-26.32678240017631;-48.835095872614055;22;False
LOC-001175;PAT-0053;2024-10-11 11:00:00;Centro;-26.308017362069922;-48.85397629259246;65;True
LOC-001176;PAT-0071;2024-06-12 18:00:00;Itaum;-26.33480203240561;-48.81565111250435;55;True
LOC-001177;PAT-0033;2024-06-23 01:00:00;Paranaguamirim;-26.344290246177874;-48.80899944750007;83;False
LOC-001178;PAT-0045;2024-09-22 22:00:00;Jardim Iririú;-26.263232908971947;-48.85817339675814;46;False
LOC-001179;PAT-0044;2024-04-20 15:00:00;Bucarein;-26.296989974497727;-48.84698880029312;75;True
LOC-001180;PAT-0022;2024-05-25 11:00:00;Iririú;-26.282907669419313;-48.858435552048945;41;True
LOC-001181;PAT-0042;2024-07-25 01:00:00;Glória;-26.321130835748733;-48.830385172842156;43;True
LOC-001182;PAT-0023;2024-03-03 14:00:00;Glória;-26.321473841170395;-48.822730464774025;43;True
LOC-001183;PAT-0064;2024-01-14 06:00:00;Iririú;-26.281176875688885;-48.859042378050916;24;False
LOC-001184;PAT-0040;2024-11-07 12:00:00;Bucarein;-26.295181731382375;-48.83829366553728;6;False
LOC-001185;PAT-0010;2024-02-21 00:00:00;Glória;-26.316766444985927;-48.83096882842731;23;False
LOC-001186;PAT-0001;2024-02-09 14:00:00;Iririú;-26.271465708495164;-48.85823444242624;25;False
LOC-001187;PAT-0018;2024-06-27 19:00:00;América;-26.28734446487106;-48.851705345007645;38;True
LOC-001188;PAT-0047;2024-12-13 00:00:00;Glória;-26.327999154769085;-48.83686069251934;93;False
LOC-001189;PAT-0037;2024-12-03 01:00:00;Itaum;-26.32273726713845;-48.815221002065115;76;False
LOC-001190;PAT-0063;2024-02-23 14:00:00;Itaum;-26.324972659727123;-48.82410716915227;24;False
LOC-001191;PAT-0009;2024-01-19 12:00:00;Paranaguamirim;-26.33353629285457;-48.81139340602891;37;True
LOC-001192;PAT-0060;2024-08-23 18:00:00;Paranaguamirim;-26.34774970727508;-48.82190642605683;73;True
LOC-001193;PAT-0075;2024-11-26 08:00:00;Itaum;-26.323058259267427;-48.81271842310135;74;False
LOC-001194;PAT-0070;2024-10-21 01:00:00;Iririú;-26.27004338354099;-48.85991176023351;55;False
LOC-001195;PAT-0077;2024-09-07 17:00:00;Paranaguamirim;-26.33460449371266;-48.80887612678068;29;False
LOC-001196;PAT-0079;2024-08-09 22:00:00;Bucarein;-26.304507401844447;-48.83704842864615;97;True
LOC-001197;PAT-0036;2024-11-01 05:00:00;Glória;-26.316179551537303;-48.8225142412147;14;True
LOC-001198;PAT-0067;2024-09-27 10:00:00;Paranaguamirim;-26.332641332965725;-48.815353749424865;36;True
LOC-001199;PAT-0068;2024-06-09 21:00:00;Bucarein;-26.295143242537307;-48.83836164329846;64;True
LOC-001200;PAT-0046;2024-02-20 12:00:00;Glória;-26.318871017526007;-48.832068629487395;35;False
LOC-001201;PAT-0055;2024-12-26 04:00:00;Paranaguamirim;-26.332869925156015;-48.82005010819168;64;True
LOC-001202;PAT-0050;2024-02-26 23:00:00;Bucarein;-26.298913006052246;-48.842910785073066;14;False
LOC-001203;PAT-0078;2024-07-05 18:00:00;Iririú;-26.27341130293903;-48.86034801575378;43;False
LOC-001204;PAT-0037;2024-05-01 21:00:00;Paranaguamirim;-26.34037858730409;-48.80728728603542;51;False
LOC-001205;PAT-0065;2024-10-08 18:00:00;Itaum;-26.323074460458233;-48.82646005614175;10;True
LOC-001206;PAT-0073;2024-08-05 14:00:00;Anita Garibaldi;-26.318782644371755;-48.83357261242476;33;False
LOC-001207;PAT-0077;2024-07-24 21:00:00;Itaum;-26.329982084786792;-48.817976578315935;14;True
LOC-001208;PAT-0029;2024-05-07 11:00:00;Jardim Iririú;-26.265008760937835;-48.859390727314015;19;True
LOC-001209;PAT-0008;2024-04-11 13:00:00;Bucarein;-26.293329495385244;-48.83940502582861;73;False
LOC-001210;PAT-0004;2024-09-06 07:00:00;Itaum;-26.328671701640893;-48.82614110759981;9;True
LOC-001211;PAT-0048;2024-07-07 21:00:00;Itaum;-26.323457316094053;-48.819119703612714;94;True
LOC-001212;PAT-0014;2024-07-01 22:00:00;Glória;-26.31292813684986;-48.83340459886196;24;True
LOC-001213;PAT-0076;2024-09-26 19:00:00;Paranaguamirim;-26.346970892428903;-48.80795718298718;53;False
LOC-001214;PAT-0044;2024-07-27 01:00:00;Iririú;-26.276562071367337;-48.85080685354496;91;False
LOC-001215;PAT-0056;2024-09-07 01:00:00;Bucarein;-26.30562465565246;-48.83443976828544;53;True
LOC-001216;PAT-0058;2024-08-20 04:00:00;Anita Garibaldi;-26.31472933348201;-48.84239910288416;85;True
LOC-001217;PAT-0045;2024-03-09 17:00:00;Centro;-26.303810108512472;-48.84963786919711;80;True
LOC-001218;PAT-0052;2024-10-02 06:00:00;Jardim Iririú;-26.261427281111843;-48.86487323861379;20;True
LOC-001219;PAT-0027;2024-05-18 02:00:00;Jardim Iririú;-26.262455130840554;-48.86782152660301;38;False
LOC-001220;PAT-0047;2024-04-19 07:00:00;Iririú;-26.280960004373245;-48.85912278831606;20;True
LOC-001221;PAT-0047;2024-06-25 03:00:00;Paranaguamirim;-26.346511514004145;-48.81213958426367;82;False
LOC-001222;PAT-0065;2024-04-09 19:00:00;Jardim Iririú;-26.266571722579894;-48.864302577245844;36;True
LOC-001223;PAT-0038;2024-01-04 02:00:00;Centro;-26.30388611244066;-48.84605594487228;90;False
LOC-001224;PAT-0019;2024-05-19 06:00:00;Paranaguamirim;-26.34373795773712;-48.80879491016056;78;True
LOC-001225;PAT-0024;2024-01-25 19:00:00;Saguaçu;-26.278608750647138;-48.844899873274414;57;False
LOC-001226;PAT-0058;2024-08-27 09:00:00;Glória;-26.313162137448614;-48.8316859348815;5;False
LOC-001227;PAT-0012;2024-03-25 15:00:00;Bucarein;-26.299558216986554;-48.84404049697741;54;False
LOC-001228;PAT-0059;2024-11-21 09:00:00;Anita Garibaldi;-26.305755159086186;-48.83570822697587;15;False
LOC-001229;PAT-0020;2024-11-10 07:00:00;Itaum;-26.33185681769179;-48.82516733694304;8;False
LOC-001230;PAT-0050;2024-08-09 12:00:00;Saguaçu;-26.281210930690726;-48.84585598772134;38;True
LOC-001231;PAT-0052;2024-12-10 07:00:00;Paranaguamirim;-26.340384924519235;-48.817173554894325;63;True
LOC-001232;PAT-0018;2024-06-09 15:00:00;Bucarein;-26.304038669495885;-48.83636215441181;16;True
LOC-001233;PAT-0047;2024-12-30 23:00:00;Glória;-26.31315305278021;-48.82589515743907;69;True
LOC-001234;PAT-0052;2024-10-17 13:00:00;Glória;-26.32073445450596;-48.82823178937453;77;True
LOC-001235;PAT-0047;2024-08-14 02:00:00;Bucarein;-26.29424820735484;-48.84417276443761;100;True
LOC-001236;PAT-0004;2024-12-21 08:00:00;Itaum;-26.332125218969097;-48.82464109069323;20;True
LOC-001237;PAT-0034;2024-09-23 00:00:00;Saguaçu;-26.29269790594278;-48.84358157017431;18;False
LOC-001238;PAT-0049;2024-04-10 22:00:00;Iririú;-26.28139151426093;-48.85521745441614;79;True
LOC-001239;PAT-0002;2024-12-07 00:00:00;Paranaguamirim;-26.34006048832816;-48.81940399938916;83;False
LOC-001240;PAT-0061;2024-12-06 01:00:00;Centro;-26.30136057028598;-48.85107720615936;21;True
LOC-001241;PAT-0003;2024-08-21 21:00:00;Iririú;-26.27764423477473;-48.860353585527974;98;False
LOC-001242;PAT-0006;2024-04-26 11:00:00;Centro;-26.301272184653158;-48.84176542086071;45;False
LOC-001243;PAT-0011;2024-11-17 13:00:00;Glória;-26.31682183056909;-48.83433620503519;53;True
LOC-001244;PAT-0038;2024-07-05 17:00:00;Iririú;-26.271737025482754;-48.854573723783595;89;False
LOC-001245;PAT-0036;2024-03-19 12:00:00;Centro;-26.304519650335674;-48.84697525822443;91;False
LOC-001246;PAT-0015;2024-01-13 16:00:00;Iririú;-26.268361821598056;-48.85372622561234;81;False
LOC-001247;PAT-0029;2024-03-30 10:00:00;Centro;-26.304572855712312;-48.840165521594066;23;False
LOC-001248;PAT-0001;2024-04-02 21:00:00;Saguaçu;-26.285795756904054;-48.84211604175869;43;False
LOC-001249;PAT-0049;2024-07-31 07:00:00;Anita Garibaldi;-26.31680990689583;-48.835782782850806;97;False
LOC-001250;PAT-0066;2024-08-29 18:00:00;Paranaguamirim;-26.3430775186023;-48.82275413998824;67;True
LOC-001251;PAT-0054;2024-05-15 22:00:00;Glória;-26.327322648119708;-48.83117689910857;57;False
LOC-001252;PAT-0024;2024-02-04 04:00:00;Itaum;-26.327863435302138;-48.818300903401216;76;False
LOC-001253;PAT-0034;2024-09-16 16:00:00;Jardim Iririú;-26.272023428097167;-48.85907576385443;75;False
LOC-001254;PAT-0006;2024-07-18 13:00:00;Anita Garibaldi;-26.315133515928235;-48.832578622307196;90;False
LOC-001255;PAT-0066;2024-10-25 03:00:00;Centro;-26.300066967653372;-48.85173478828043;32;True
LOC-001256;PAT-0057;2024-02-15 04:00:00;Centro;-26.30716446106942;-48.84385543841951;42;True
LOC-001257;PAT-0014;2024-12-10 04:00:00;Jardim Iririú;-26.27212486572779;-48.8650775741001;13;True
LOC-001258;PAT-0001;2024-04-10 05:00:00;Bucarein;-26.30329507601386;-48.83799161630885;10;True
LOC-001259;PAT-0001;2024-02-08 08:00:00;Glória;-26.31560226556509;-48.8325745981878;33;False
LOC-001260;PAT-0053;2024-11-16 21:00:00;Anita Garibaldi;-26.31792469987216;-48.831641673065896;38;True
LOC-001261;PAT-0053;2024-03-26 10:00:00;Saguaçu;-26.285739939835995;-48.8552341504175;15;True
LOC-001262;PAT-0070;2024-03-22 12:00:00;Bucarein;-26.297889118142763;-48.84347423959054;40;True
